,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2713,78035,Male,Loyal Customer,59,Personal Travel,Eco,214,5,0,5,4,4,5,4,4,3,4,4,3,5,4,5,0,1
2714,97863,Female,Loyal Customer,36,Business travel,Business,793,1,1,1,1,3,5,4,4,4,4,4,3,4,3,60,79,1
2715,84867,Female,Loyal Customer,9,Personal Travel,Eco,516,5,2,5,2,2,5,1,2,3,1,2,1,2,2,21,5,1
2716,47932,Female,Loyal Customer,32,Personal Travel,Eco,834,2,5,2,1,1,2,3,1,2,3,1,5,2,1,0,0,0
2717,119302,Female,Loyal Customer,66,Business travel,Eco,214,3,4,4,4,4,4,3,3,3,3,3,3,3,2,7,0,0
2718,76644,Female,Loyal Customer,67,Personal Travel,Eco,481,1,3,2,4,4,4,4,1,1,2,1,3,1,4,0,0,0
2719,8026,Male,Loyal Customer,53,Business travel,Business,1517,0,4,0,4,5,4,4,2,2,2,2,4,2,4,0,0,1
2720,36504,Male,Loyal Customer,26,Business travel,Business,3087,3,3,3,3,4,4,4,4,4,1,5,2,2,4,85,91,1
2721,85490,Male,Loyal Customer,23,Personal Travel,Eco,152,0,5,0,2,2,0,2,2,3,4,4,3,4,2,1,0,1
2722,6978,Female,Loyal Customer,54,Business travel,Business,147,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0,1
2723,93212,Female,Loyal Customer,7,Personal Travel,Eco,1845,2,4,2,3,3,2,3,3,4,5,4,3,4,3,0,0,0
2724,84183,Female,Loyal Customer,35,Business travel,Business,432,3,3,3,3,5,4,5,5,5,5,5,3,5,5,0,2,1
2725,67968,Female,disloyal Customer,38,Business travel,Eco Plus,1126,2,1,1,4,2,1,2,2,2,3,4,3,3,2,20,13,0
2726,45719,Male,Loyal Customer,47,Business travel,Business,624,1,4,3,4,3,4,3,1,1,2,1,4,1,1,14,15,0
2727,109062,Female,disloyal Customer,8,Business travel,Eco,849,4,4,4,3,4,4,4,4,1,2,3,2,4,4,39,29,0
2728,114835,Female,Loyal Customer,55,Business travel,Business,447,2,2,2,2,4,4,5,5,5,5,5,4,5,5,0,0,1
2729,100982,Male,Loyal Customer,36,Business travel,Business,1669,5,5,1,5,2,1,2,2,2,2,2,1,2,5,0,0,1
2730,63793,Male,Loyal Customer,38,Personal Travel,Eco,1721,2,4,2,2,2,2,2,2,5,2,3,4,4,2,0,0,0
2731,53580,Male,Loyal Customer,23,Personal Travel,Eco,1195,3,5,3,2,1,3,2,1,5,3,4,5,4,1,4,0,0
2732,58033,Male,disloyal Customer,20,Business travel,Business,612,5,4,5,2,3,5,3,3,3,4,5,5,5,3,0,0,1
2733,72620,Male,Loyal Customer,47,Personal Travel,Eco,929,4,4,4,3,5,4,5,5,3,2,5,3,5,5,0,0,0
2734,60598,Female,Loyal Customer,24,Business travel,Business,1558,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,12,1
2735,115292,Male,disloyal Customer,23,Business travel,Eco,337,4,1,4,2,2,4,5,2,3,1,3,1,2,2,11,12,0
2736,96135,Male,Loyal Customer,43,Business travel,Business,3890,1,2,2,2,4,3,3,1,1,2,1,1,1,3,30,18,0
2737,107633,Female,Loyal Customer,7,Personal Travel,Eco Plus,423,2,2,4,3,3,4,3,3,4,4,3,2,4,3,1,0,0
2738,79516,Male,Loyal Customer,28,Business travel,Business,2472,2,2,2,2,5,5,5,5,4,5,4,3,4,5,0,0,1
2739,29681,Male,Loyal Customer,31,Business travel,Eco Plus,909,5,2,2,2,5,5,5,5,2,5,2,4,5,5,0,1,1
2740,24613,Female,disloyal Customer,28,Business travel,Eco,526,4,3,4,2,3,4,3,3,1,2,5,1,5,3,0,1,1
2741,81952,Male,Loyal Customer,56,Business travel,Business,1535,5,5,5,5,5,4,4,5,5,5,5,4,5,3,0,0,1
2742,109154,Male,Loyal Customer,48,Business travel,Business,1528,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,0,1
2743,2018,Male,Loyal Customer,55,Business travel,Business,1520,1,1,1,1,5,5,4,3,3,3,3,5,3,3,48,48,1
2744,22363,Male,Loyal Customer,35,Business travel,Business,83,1,1,5,1,1,5,2,5,5,4,5,5,5,2,1,0,1
2745,54312,Male,Loyal Customer,45,Business travel,Business,1597,4,1,4,4,1,5,1,4,4,4,4,3,4,4,0,0,1
2746,13977,Female,Loyal Customer,28,Personal Travel,Eco Plus,192,2,4,0,2,2,0,2,2,4,3,4,3,5,2,0,0,0
2747,4849,Male,Loyal Customer,29,Business travel,Business,3198,1,3,3,3,1,1,1,1,4,5,4,1,3,1,0,0,0
2748,78821,Male,Loyal Customer,40,Personal Travel,Eco,554,2,4,2,3,4,2,4,4,4,4,5,3,4,4,0,3,0
2749,19409,Female,Loyal Customer,69,Personal Travel,Business,645,3,5,2,2,2,4,3,2,2,2,2,3,2,2,69,46,0
2750,1491,Female,Loyal Customer,54,Business travel,Business,737,4,4,4,4,4,2,2,4,4,4,4,1,4,1,0,0,0
2751,91845,Male,disloyal Customer,26,Business travel,Business,1797,2,2,2,3,2,2,1,2,3,5,4,5,5,2,0,0,0
2752,92791,Male,disloyal Customer,33,Business travel,Eco,1423,2,2,2,3,4,2,5,4,1,2,2,2,4,4,0,0,0
2753,38522,Female,Loyal Customer,46,Business travel,Eco,2475,4,3,3,3,3,5,1,4,4,4,4,3,4,2,0,0,1
2754,24309,Female,Loyal Customer,42,Personal Travel,Eco Plus,302,4,5,4,2,4,4,5,5,5,4,5,3,5,5,0,0,1
2755,70599,Male,disloyal Customer,27,Business travel,Business,2611,2,2,2,3,2,4,4,3,3,5,4,4,5,4,0,17,0
2756,55386,Female,Loyal Customer,21,Personal Travel,Eco,413,1,4,1,2,3,1,3,3,4,3,4,3,4,3,0,0,0
2757,52337,Male,Loyal Customer,53,Business travel,Eco,261,2,4,4,4,2,2,2,2,3,3,1,1,1,2,0,1,0
2758,58253,Male,Loyal Customer,67,Personal Travel,Eco,849,0,3,0,3,5,0,5,5,3,1,5,4,1,5,0,0,1
2759,86750,Male,Loyal Customer,23,Business travel,Business,2530,4,4,4,4,4,4,4,4,3,5,5,3,5,4,0,0,1
2760,50911,Female,Loyal Customer,22,Personal Travel,Eco,373,3,2,5,3,4,5,4,4,2,2,3,1,3,4,0,0,0
2761,105702,Male,Loyal Customer,22,Business travel,Business,2785,4,1,1,1,4,4,4,4,2,4,3,4,3,4,14,19,0
2762,61818,Female,Loyal Customer,40,Personal Travel,Eco,1635,1,4,2,3,1,2,1,1,4,3,4,5,5,1,45,28,0
2763,95500,Female,Loyal Customer,77,Business travel,Eco Plus,496,4,2,2,2,4,2,3,4,4,4,4,3,4,1,0,0,0
2764,36435,Male,Loyal Customer,25,Personal Travel,Eco,369,3,3,3,2,4,3,4,4,4,3,3,4,2,4,0,0,0
2765,79734,Male,Loyal Customer,26,Business travel,Business,3510,1,1,1,1,3,3,3,3,4,3,4,3,4,3,35,47,1
2766,71907,Female,Loyal Customer,52,Personal Travel,Eco,1846,2,5,2,3,4,5,4,4,4,2,4,5,4,5,0,0,0
2767,97307,Female,Loyal Customer,52,Business travel,Business,1843,2,2,2,2,4,4,5,5,5,5,5,4,5,5,23,15,1
2768,51029,Male,Loyal Customer,56,Personal Travel,Eco,78,3,4,3,2,3,3,3,3,4,5,5,3,5,3,0,0,0
2769,34313,Female,Loyal Customer,55,Business travel,Eco Plus,280,3,3,3,3,4,3,3,3,3,3,3,2,3,2,4,21,0
2770,95908,Female,Loyal Customer,50,Business travel,Business,2612,2,2,2,2,3,5,5,5,5,5,5,4,5,3,0,0,1
2771,17612,Male,Loyal Customer,31,Business travel,Business,1892,4,4,4,4,5,5,5,5,2,5,3,3,4,5,0,0,1
2772,91370,Female,Loyal Customer,54,Personal Travel,Eco Plus,406,3,5,3,1,2,5,5,5,5,3,5,4,5,4,0,0,0
2773,56813,Male,Loyal Customer,35,Business travel,Business,1605,2,2,2,2,3,4,4,4,4,4,4,4,4,4,2,0,1
2774,91908,Female,disloyal Customer,29,Business travel,Eco,1368,4,4,4,3,2,4,2,2,4,5,2,3,4,2,29,11,0
2775,92527,Female,Loyal Customer,62,Personal Travel,Eco,2139,5,5,5,3,4,4,4,3,3,5,1,4,3,3,0,0,1
2776,58544,Male,disloyal Customer,35,Business travel,Business,1514,3,3,3,1,4,3,1,4,5,4,4,5,5,4,0,0,0
2777,54336,Female,Loyal Customer,61,Personal Travel,Eco,1597,1,5,1,4,3,5,5,5,5,1,5,4,5,3,0,0,0
2778,114069,Male,Loyal Customer,52,Business travel,Business,2139,1,1,5,1,2,5,4,4,4,4,4,3,4,4,0,7,1
2779,22676,Male,disloyal Customer,23,Business travel,Eco,589,2,0,2,2,2,5,5,1,2,5,2,5,2,5,154,176,0
2780,50358,Male,Loyal Customer,33,Business travel,Eco,86,4,4,4,4,4,4,4,4,5,3,5,5,5,4,0,0,1
2781,8408,Female,disloyal Customer,54,Business travel,Business,862,2,2,2,3,3,2,3,3,3,5,4,3,4,3,84,103,0
2782,35769,Male,Loyal Customer,48,Business travel,Business,200,4,4,4,4,3,1,5,4,4,4,5,1,4,1,0,0,1
2783,42679,Female,Loyal Customer,39,Business travel,Business,627,1,1,1,1,5,2,3,4,4,4,4,3,4,2,51,38,1
2784,57490,Female,Loyal Customer,12,Personal Travel,Business,1075,2,2,2,2,3,2,3,3,1,2,3,4,3,3,0,0,0
2785,43974,Female,disloyal Customer,21,Business travel,Business,411,4,0,4,2,1,4,1,1,3,4,1,1,4,1,0,2,1
2786,92016,Female,Loyal Customer,41,Business travel,Business,1532,4,4,4,4,4,5,5,4,4,4,4,4,4,3,0,0,1
2787,104863,Female,Loyal Customer,31,Business travel,Business,1813,2,4,4,4,2,2,2,2,3,1,4,1,4,2,0,3,0
2788,11993,Male,Loyal Customer,14,Personal Travel,Eco,643,4,4,4,3,1,4,1,1,3,5,4,5,4,1,54,45,0
2789,81354,Female,Loyal Customer,9,Personal Travel,Eco,1299,2,5,2,1,3,2,3,3,3,4,3,5,5,3,0,0,0
2790,45486,Male,Loyal Customer,37,Business travel,Business,1950,3,4,4,4,5,3,3,3,3,3,3,1,3,4,0,0,0
2791,48595,Male,Loyal Customer,40,Personal Travel,Eco,916,2,5,2,1,1,2,1,1,5,5,5,5,5,1,0,0,0
2792,17657,Male,disloyal Customer,17,Business travel,Eco,1008,1,1,1,3,1,1,4,1,2,5,3,4,4,1,33,32,0
2793,54905,Female,Loyal Customer,11,Personal Travel,Eco,862,1,4,2,3,2,2,3,2,4,4,4,4,4,2,1,21,0
2794,31194,Female,Loyal Customer,39,Business travel,Eco,628,2,4,4,4,2,2,2,2,2,2,2,2,2,2,0,0,0
2795,80566,Male,Loyal Customer,36,Business travel,Business,1747,4,4,4,4,2,5,5,5,5,5,5,3,5,4,0,0,1
2796,110750,Female,Loyal Customer,53,Business travel,Business,1105,3,3,3,3,3,4,5,4,4,4,4,3,4,5,0,6,1
2797,104994,Male,Loyal Customer,9,Personal Travel,Eco,337,3,5,3,4,2,3,2,2,5,3,3,3,1,2,0,0,0
2798,115021,Female,Loyal Customer,33,Business travel,Business,3240,1,1,1,1,4,4,5,5,5,5,5,3,5,4,0,0,1
2799,75783,Male,Loyal Customer,9,Personal Travel,Eco,813,2,4,2,4,4,2,4,4,3,3,3,3,4,4,0,0,0
2800,34660,Female,Loyal Customer,56,Business travel,Business,264,2,2,2,2,3,5,4,5,5,5,5,4,5,5,2,7,1
2801,37772,Male,Loyal Customer,33,Business travel,Eco Plus,950,4,5,5,5,4,4,4,4,1,3,3,3,2,4,17,12,1
2802,1409,Female,Loyal Customer,53,Personal Travel,Eco Plus,229,2,4,2,2,2,5,5,3,3,2,3,4,3,5,27,19,0
2803,66794,Female,Loyal Customer,53,Personal Travel,Eco,3784,3,4,3,3,3,5,5,4,4,4,5,5,5,5,0,0,0
2804,31892,Male,Loyal Customer,40,Personal Travel,Eco,2762,3,0,3,1,1,3,1,1,5,5,5,2,3,1,0,0,0
2805,108887,Female,Loyal Customer,43,Business travel,Business,2327,4,4,4,4,4,5,5,5,5,5,5,5,5,5,106,104,1
2806,108467,Male,Loyal Customer,33,Personal Travel,Eco,1444,4,2,4,3,5,4,5,5,4,3,4,4,4,5,0,0,0
2807,80214,Female,Loyal Customer,41,Business travel,Business,2153,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,0,1
2808,58312,Male,Loyal Customer,60,Business travel,Business,1739,4,4,4,4,5,3,5,2,2,2,2,3,2,5,6,0,1
2809,63935,Male,Loyal Customer,43,Personal Travel,Eco,1158,2,4,2,3,3,2,5,3,3,4,5,3,4,3,8,0,0
2810,119036,Female,Loyal Customer,22,Business travel,Business,2378,5,5,5,5,4,4,4,4,5,4,3,3,4,4,0,0,1
2811,92774,Female,disloyal Customer,18,Business travel,Eco,1314,3,2,2,4,5,3,3,5,1,2,4,4,3,5,0,0,0
2812,66236,Male,Loyal Customer,70,Business travel,Eco,150,2,1,1,1,2,2,2,2,2,2,3,3,3,2,38,40,0
2813,98962,Female,Loyal Customer,72,Business travel,Eco,543,2,5,4,5,3,4,3,2,2,2,2,3,2,1,2,0,0
2814,42509,Male,Loyal Customer,46,Business travel,Eco Plus,495,4,5,3,5,3,4,3,3,4,2,5,3,3,3,9,16,1
2815,26507,Female,disloyal Customer,23,Business travel,Eco,829,1,2,2,4,2,2,2,2,1,4,3,1,4,2,6,0,0
2816,21486,Female,Loyal Customer,36,Business travel,Business,2490,2,3,3,3,3,4,4,3,3,3,2,4,3,2,44,23,0
2817,45866,Male,Loyal Customer,49,Personal Travel,Business,913,3,3,3,3,5,4,3,3,3,3,3,3,3,4,0,0,0
2818,117358,Male,Loyal Customer,50,Business travel,Business,3929,4,4,4,4,3,4,5,4,4,4,4,5,4,5,0,0,1
2819,53715,Male,Loyal Customer,27,Personal Travel,Eco,1208,1,2,1,4,1,1,1,1,2,2,4,3,3,1,0,0,0
2820,96598,Female,Loyal Customer,57,Business travel,Eco Plus,461,4,3,4,4,5,1,2,4,4,4,4,4,4,5,0,14,1
2821,72560,Male,disloyal Customer,23,Business travel,Eco,929,3,3,3,3,3,3,3,3,3,4,5,5,5,3,0,0,0
2822,66498,Female,Loyal Customer,39,Business travel,Business,447,5,5,5,5,4,5,4,4,4,5,4,4,4,5,0,0,1
2823,122787,Male,Loyal Customer,48,Business travel,Business,2894,5,5,5,5,4,4,4,4,4,4,4,4,4,3,0,11,1
2824,63584,Male,disloyal Customer,23,Business travel,Eco,2133,3,3,3,3,1,3,1,1,1,1,3,3,3,1,1,0,0
2825,118882,Male,Loyal Customer,49,Business travel,Business,3249,4,4,4,4,3,4,4,5,5,5,5,5,5,5,9,1,1
2826,78533,Male,Loyal Customer,64,Personal Travel,Eco,526,2,4,2,1,3,2,3,3,5,2,4,3,4,3,0,2,0
2827,75175,Male,Loyal Customer,42,Business travel,Business,1744,5,2,5,5,4,3,5,3,3,3,3,5,3,5,8,5,1
2828,26213,Female,disloyal Customer,21,Business travel,Eco,270,4,0,4,1,3,4,4,3,5,2,1,4,4,3,15,0,0
2829,95358,Female,Loyal Customer,19,Personal Travel,Eco,496,4,4,4,3,5,4,1,5,4,3,4,4,4,5,0,0,0
2830,102041,Male,Loyal Customer,43,Business travel,Business,3075,2,2,2,2,5,3,3,2,2,2,2,1,2,3,16,0,0
2831,108387,Male,Loyal Customer,56,Personal Travel,Eco,1750,3,4,3,4,2,3,2,2,1,4,3,3,4,2,1,0,0
2832,34205,Female,Loyal Customer,24,Personal Travel,Eco,1046,2,2,2,3,3,2,3,3,2,5,4,4,3,3,3,0,0
2833,63804,Male,Loyal Customer,33,Business travel,Business,2724,4,4,4,4,5,5,5,5,3,2,4,3,5,5,2,5,1
2834,68404,Male,Loyal Customer,44,Business travel,Business,1045,3,3,3,3,4,5,5,5,5,5,5,3,5,4,0,0,1
2835,123202,Female,Loyal Customer,66,Personal Travel,Eco,650,3,5,3,5,5,5,3,5,5,3,5,1,5,4,0,0,0
2836,90963,Female,Loyal Customer,33,Business travel,Business,515,3,3,3,3,4,2,5,4,4,4,4,5,4,1,0,0,1
2837,55239,Female,Loyal Customer,36,Business travel,Eco,609,3,5,4,5,3,3,3,3,3,4,3,4,3,3,0,0,0
2838,25942,Male,Loyal Customer,69,Business travel,Eco Plus,594,5,5,5,5,5,5,5,5,1,3,1,5,4,5,0,0,1
2839,45935,Female,Loyal Customer,41,Personal Travel,Eco,563,2,4,2,1,2,2,2,2,4,5,5,3,5,2,0,0,0
2840,105848,Male,Loyal Customer,57,Business travel,Business,842,2,2,2,2,3,4,5,4,4,4,4,5,4,3,8,11,1
2841,88334,Female,Loyal Customer,53,Business travel,Business,444,3,1,3,3,5,2,2,3,3,3,3,1,3,1,19,27,0
2842,90987,Male,Loyal Customer,21,Business travel,Eco,581,2,3,3,3,2,2,1,2,3,3,3,3,3,2,0,0,0
2843,17452,Female,Loyal Customer,65,Business travel,Eco Plus,351,2,1,1,1,2,2,2,1,3,4,3,2,4,2,156,167,0
2844,86671,Female,Loyal Customer,58,Personal Travel,Eco Plus,746,3,5,3,3,3,4,4,2,2,3,2,3,2,5,0,0,0
2845,129736,Female,Loyal Customer,32,Business travel,Business,308,3,3,3,3,5,5,5,5,4,2,4,4,5,5,0,0,1
2846,81350,Female,Loyal Customer,62,Personal Travel,Eco,1299,1,4,1,3,2,4,4,5,5,1,4,4,5,4,118,111,0
2847,31870,Female,Loyal Customer,63,Personal Travel,Business,4983,0,5,0,2,0,5,1,3,2,4,3,1,5,1,3,0,1
2848,45258,Female,Loyal Customer,37,Personal Travel,Eco,584,1,4,1,2,1,1,5,1,3,4,4,4,4,1,23,23,0
2849,15891,Male,Loyal Customer,37,Business travel,Eco Plus,489,4,1,1,1,4,4,4,4,4,3,4,1,3,4,11,21,1
2850,93314,Male,Loyal Customer,19,Personal Travel,Eco Plus,1733,3,5,3,4,1,3,1,1,4,4,5,4,4,1,0,0,0
2851,48084,Female,Loyal Customer,25,Business travel,Business,3518,2,2,2,2,4,4,4,4,5,3,2,4,4,4,0,0,1
2852,83944,Male,Loyal Customer,30,Business travel,Business,321,0,0,0,3,4,2,2,4,4,3,4,5,4,4,0,7,1
2853,40841,Female,Loyal Customer,39,Business travel,Business,2532,0,3,0,4,3,4,3,2,2,2,2,5,2,3,26,7,1
2854,92408,Male,Loyal Customer,50,Business travel,Business,1892,4,4,2,4,2,3,5,5,5,5,5,3,5,5,28,14,1
2855,11281,Male,Loyal Customer,67,Personal Travel,Eco,224,1,5,0,4,3,0,3,3,5,5,5,3,5,3,0,0,0
2856,23693,Male,Loyal Customer,42,Business travel,Eco,212,3,4,4,4,3,3,3,3,2,1,3,1,2,3,0,0,0
2857,69419,Male,Loyal Customer,20,Business travel,Business,1096,4,5,5,5,4,4,4,4,4,3,4,4,3,4,75,65,0
2858,125557,Female,disloyal Customer,47,Business travel,Eco,226,1,3,1,3,2,1,2,2,2,3,1,1,2,2,0,0,0
2859,26249,Female,disloyal Customer,27,Business travel,Eco Plus,404,5,5,5,1,3,1,3,2,4,1,4,3,1,3,202,242,1
2860,47602,Female,Loyal Customer,44,Business travel,Business,1549,2,2,2,2,3,2,1,4,4,4,4,2,4,2,0,0,1
2861,18997,Male,Loyal Customer,38,Personal Travel,Eco Plus,388,2,5,2,1,4,2,3,4,4,3,4,4,5,4,11,21,0
2862,91137,Male,Loyal Customer,21,Personal Travel,Eco,406,2,5,4,3,3,4,3,3,5,5,4,5,4,3,0,0,0
2863,88010,Female,Loyal Customer,40,Business travel,Business,545,4,4,4,4,3,4,5,4,4,4,4,4,4,5,17,15,1
2864,75413,Female,disloyal Customer,19,Business travel,Eco,790,2,2,2,3,3,2,3,3,4,2,4,3,3,3,0,0,0
2865,125485,Female,Loyal Customer,8,Business travel,Eco Plus,2917,3,3,2,3,3,3,3,2,5,4,4,3,2,3,1,0,0
2866,76051,Female,Loyal Customer,25,Business travel,Business,3003,2,2,2,2,4,4,4,4,4,2,4,5,5,4,0,0,1
2867,103107,Male,Loyal Customer,25,Personal Travel,Eco,546,3,3,5,4,5,5,3,5,1,3,2,4,5,5,0,0,0
2868,121490,Female,Loyal Customer,52,Personal Travel,Eco,290,3,1,3,3,1,4,4,3,3,3,3,2,3,1,0,0,0
2869,17525,Female,Loyal Customer,30,Personal Travel,Eco,352,2,4,2,4,3,2,3,3,4,4,4,3,5,3,0,0,0
2870,34311,Male,Loyal Customer,32,Personal Travel,Eco,280,3,4,3,1,4,3,4,4,4,2,4,4,4,4,0,0,0
2871,31616,Male,Loyal Customer,57,Business travel,Business,2574,4,1,1,1,1,3,4,4,4,4,4,1,4,2,10,8,0
2872,122839,Female,Loyal Customer,49,Business travel,Business,226,2,2,2,2,3,4,4,4,4,4,4,3,4,4,8,0,1
2873,17127,Female,Loyal Customer,54,Business travel,Business,2607,1,1,2,1,5,5,5,3,5,2,3,5,4,5,290,284,1
2874,107658,Male,Loyal Customer,40,Business travel,Business,3667,3,3,3,3,2,4,5,5,5,5,5,5,5,5,0,0,1
2875,89860,Female,Loyal Customer,55,Business travel,Business,1416,5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,0,1
2876,105061,Male,Loyal Customer,18,Personal Travel,Eco Plus,255,2,4,2,1,2,2,2,2,3,4,4,4,5,2,7,6,0
2877,86089,Male,disloyal Customer,23,Business travel,Eco,356,3,2,3,3,3,3,3,3,3,5,2,4,2,3,28,18,0
2878,84180,Male,Loyal Customer,12,Personal Travel,Eco Plus,231,2,2,2,4,2,2,2,2,2,3,4,1,3,2,0,0,0
2879,27244,Male,Loyal Customer,60,Personal Travel,Eco,1024,1,4,1,3,4,1,1,4,1,3,4,1,4,4,11,10,0
2880,82329,Female,Loyal Customer,29,Personal Travel,Eco,456,1,5,1,3,2,1,1,2,4,5,5,4,5,2,53,69,0
2881,75227,Female,Loyal Customer,41,Business travel,Eco,226,5,1,1,1,5,5,5,5,3,5,2,1,1,5,0,0,1
2882,46987,Female,Loyal Customer,41,Personal Travel,Eco,737,3,4,3,2,3,3,3,3,3,4,4,5,5,3,21,26,0
2883,102226,Male,Loyal Customer,49,Business travel,Business,2956,2,2,2,2,5,5,5,4,4,5,5,5,3,5,189,165,1
2884,103753,Male,Loyal Customer,53,Personal Travel,Eco Plus,251,2,5,0,5,2,0,2,2,3,3,2,2,3,2,0,16,0
2885,33873,Female,Loyal Customer,36,Business travel,Business,2203,5,4,5,5,2,3,5,3,3,3,3,2,3,1,0,1,1
2886,104000,Male,Loyal Customer,56,Business travel,Eco,1363,3,4,4,4,3,3,3,3,2,5,4,2,4,3,0,0,0
2887,10106,Male,Loyal Customer,34,Business travel,Business,391,2,5,5,5,1,4,3,2,2,2,2,3,2,2,72,67,0
2888,3119,Male,Loyal Customer,46,Business travel,Eco,613,5,4,3,4,5,5,5,5,1,3,4,4,3,5,0,13,1
2889,19586,Female,Loyal Customer,13,Personal Travel,Eco,160,3,4,3,2,2,3,2,2,5,5,5,3,5,2,0,0,0
2890,88203,Female,Loyal Customer,45,Business travel,Business,1530,5,5,5,5,4,4,4,3,3,4,3,5,3,3,0,0,1
2891,39578,Male,Loyal Customer,43,Business travel,Business,2202,2,2,2,2,4,5,4,4,4,4,4,2,4,1,0,0,1
2892,114863,Female,Loyal Customer,43,Business travel,Business,2921,1,1,1,1,3,5,5,5,5,5,5,3,5,4,0,0,1
2893,118887,Female,Loyal Customer,44,Business travel,Business,2565,1,1,1,1,3,3,3,4,4,5,5,3,4,3,203,200,1
2894,119648,Male,Loyal Customer,45,Business travel,Business,2788,5,5,5,5,5,4,4,5,5,5,5,3,5,3,0,0,1
2895,33607,Female,Loyal Customer,53,Business travel,Eco,399,5,1,1,1,4,5,4,5,5,5,5,1,5,2,0,0,1
2896,112707,Female,disloyal Customer,9,Business travel,Eco,697,4,4,4,4,5,4,5,5,3,3,4,1,4,5,22,19,0
2897,21402,Female,Loyal Customer,50,Business travel,Eco,164,4,2,2,2,1,2,4,4,4,4,4,5,4,2,20,14,1
2898,122749,Female,Loyal Customer,14,Personal Travel,Eco,651,5,5,5,2,5,5,5,5,4,2,1,3,4,5,24,27,1
2899,16794,Female,Loyal Customer,35,Business travel,Business,1017,4,3,4,4,2,4,3,5,5,5,5,2,5,4,0,31,1
2900,48177,Male,Loyal Customer,43,Business travel,Eco,192,4,4,4,4,4,4,4,4,1,4,2,4,1,4,0,0,0
2901,116954,Female,Loyal Customer,53,Business travel,Business,370,2,2,2,2,5,4,5,5,5,5,5,4,5,4,19,13,1
2902,91567,Male,disloyal Customer,28,Business travel,Business,1123,3,2,2,4,2,2,2,2,1,1,3,4,3,2,0,0,0
2903,15729,Female,Loyal Customer,19,Personal Travel,Eco,419,3,4,1,4,3,1,3,3,2,5,5,2,5,3,120,128,0
2904,89697,Female,Loyal Customer,33,Business travel,Business,1076,4,4,4,4,5,1,2,5,5,5,5,5,5,3,0,22,1
2905,63074,Male,Loyal Customer,27,Personal Travel,Eco,846,3,5,3,4,3,3,3,5,4,5,4,3,4,3,157,145,0
2906,114798,Female,Loyal Customer,51,Business travel,Business,2949,2,2,2,2,2,5,4,4,4,4,4,5,4,4,87,80,1
2907,43558,Female,disloyal Customer,35,Business travel,Eco,770,2,2,2,4,2,2,2,2,4,2,3,1,4,2,0,0,0
2908,126168,Female,Loyal Customer,13,Business travel,Business,3092,1,2,2,2,1,1,1,1,3,4,3,1,3,1,5,12,0
2909,39858,Male,Loyal Customer,58,Business travel,Eco,184,4,1,1,1,4,4,4,4,2,5,3,4,3,4,0,0,0
2910,25100,Male,Loyal Customer,58,Personal Travel,Eco,369,3,5,3,1,2,3,2,2,5,5,1,3,2,2,1,1,0
2911,50861,Female,Loyal Customer,29,Personal Travel,Eco,373,4,4,4,1,3,4,2,3,4,2,5,2,4,3,59,52,0
2912,98576,Female,disloyal Customer,17,Business travel,Eco,861,0,1,1,4,3,1,3,3,4,5,5,4,5,3,113,94,1
2913,51846,Female,Loyal Customer,48,Personal Travel,Eco Plus,425,3,0,3,3,2,3,4,3,3,3,4,5,3,4,0,0,0
2914,94542,Female,Loyal Customer,70,Business travel,Business,239,2,3,3,3,4,4,4,2,2,2,2,1,2,4,10,0,0
2915,77610,Male,disloyal Customer,42,Business travel,Business,731,4,3,3,2,2,4,2,2,5,4,5,5,4,2,0,5,1
2916,117936,Male,disloyal Customer,21,Business travel,Eco,255,2,4,2,4,1,2,1,1,1,2,3,4,4,1,119,108,0
2917,9555,Female,Loyal Customer,54,Business travel,Business,3661,2,2,2,2,3,5,5,5,5,5,5,5,5,5,39,40,1
2918,28851,Female,Loyal Customer,38,Business travel,Business,2763,1,1,1,1,5,1,3,4,4,4,4,2,4,4,0,0,1
2919,96143,Male,disloyal Customer,33,Business travel,Business,328,3,3,3,2,5,3,1,5,4,3,4,5,4,5,0,0,0
2920,67329,Male,disloyal Customer,18,Business travel,Business,1471,5,3,5,3,5,5,4,5,5,2,5,3,5,5,0,0,1
2921,122355,Female,Loyal Customer,49,Business travel,Business,529,3,3,3,3,5,4,5,4,4,4,4,5,4,4,0,0,1
2922,89374,Female,Loyal Customer,50,Personal Travel,Business,151,3,5,3,2,4,5,4,5,5,3,4,5,5,5,0,6,0
2923,25962,Male,disloyal Customer,40,Business travel,Eco,946,4,4,4,5,3,4,3,3,1,2,2,4,2,3,0,0,0
2924,117523,Female,disloyal Customer,49,Business travel,Business,843,3,3,3,1,3,3,3,3,3,5,4,5,5,3,6,0,1
